i,j,x,y
31,1,0.13344075826664398,-0.1337451823064438
31,2,0.13219786753268398,-0.23523964195905017
31,3,0.10801160709419645,-0.35271141458322414
31,4,0.061407552267537205,-0.48968253261987543
31,5,-0.008736332493017534,-0.6521139067549235
31,6,-0.10530712816149931,-0.8479391248459791
31,7,-0.23294754891214733,-1.0871608540166733
31,8,-0.3981641474113817,-1.3822665535997722
31,9,-0.6095924106532961,-1.748870650439766
31,10,-0.8784158882167096,-2.2065777825911512
31,11,-1.2189403343312695,-2.7801081743479417
31,12,-1.6493313708559216,-3.5007619084070805
31,13,-2.192523886312161,-4.408342205402105
31,14,-2.8772956752303167,-5.553726129552176
32,0,0.09072537453315938,-0.04518483414722504
32,1,0.10740921403181912,-0.12531219593853526
32,2,0.10065984479940035,-0.22185433524256506
32,3,0.07071150281572447,-0.33426106201273525
32,4,0.017157762836378265,-0.465592695029738
32,5,-0.06182571840367897,-0.6213563856975742
32,6,-0.16974888387830375,-0.8090428134851707
32,7,-0.3119251539139525,-1.038176266503151
32,8,-0.49566351149419285,-1.3206839902541139
32,9,-0.7305988476757017,-1.671495369525674
32,10,-1.0291753851988583,-2.1093601922924994
32,11,-1.4072939149269548,-2.6579218056395577
32,12,-1.8851373032230538,-3.347117222622327
32,13,-2.488186555423135,-4.215019394826308
32,14,-3.248422093746636,-5.3103043045678735
33,0,0.07432728814260978,-0.041849910155538746
33,1,0.08470991676944503,-0.11663860336076984
33,2,0.07226602206550563,-0.20775598208517168
33,3,0.036401452068449164,-0.3144916526307768
33,4,-0.02410411643225498,-0.4394925495769961
33,5,-0.11175024179904318,-0.5878024791369312
33,6,-0.23066410710889743,-0.7664326689453493
33,7,-0.386818470333427,-0.9843798530992887
33,8,-0.5883009203869417,-1.252951626650278
33,9,-0.8457079137781247,-1.5863203217878954
33,10,-1.1726912068852409,-2.002292180098696
33,11,-1.5866760852627753,-2.5233229844390204
33,12,-2.109771714819347,-3.177847295037167
33,13,-2.7698901925864567,-4.002031036157652
33,14,-3.6020716381193436,-5.0421233895787285
34,0,0.060662216150485115,-0.0385502098372179
34,1,0.06497158923831658,-0.1078343420111203
34,2,0.04684233911215582,-0.19310586046553785
34,3,0.005059496511435622,-0.2936014277186517
34,4,-0.06229285737306507,-0.4116053058636301
34,5,-0.15834170588448526,-0.5516979613775508
34,6,-0.2878087352091961,-0.7203824048105937
34,7,-0.45730341345182024,-0.9260838113402545
34,8,-0.6756601699310374,-1.1794345903849912
34,9,-0.9543924613405059,-1.493781733778315
34,10,-1.3082996277752492,-1.885903454256684
34,11,-1.7562531690710954,-2.376962423695334
34,12,-2.3221882776947957,-2.9937577577201426
34,13,-3.0363215633210148,-3.7703794850916403
